CLASSIC_SUBID,CURRENCY,UPCOMING_REBILL_TOTAL,UPCOMINGDISCOUNT
1_hGS8-oSEy2LBsGuU0rVQ,USD,18.64,0
1NtGwbXiRXiQm2PavZP7Hw,USD,19.99,0
kbL_s0-NSu2vVGultd1yYA,USD,18.86,0
XuoMnYyDQnmPvYeXL57GhQ,USD,19.99,0
_Wke2-h6SQ6cwbOpHCBDrw,USD,18.86,0
GR-Ch2eiRXCaR5Uu1KXQZA,GBP,17.99,0
FOJ7zGGQSCO4zSxzx1WqSg,USD,19.99,0
-bIcv1ZUT2iX09ljWd-PrA,EUR,11.99,0
1N6kRMQdTuK8jR9v2yudFg,USD,18.64,0
_-DgcbLtRJiMN37kkdJCVA,USD,19.99,0
n4aHzB6dRdC1XodpOXvJFQ,USD,18.34,0
dAbTiAMBT4eSd5SvzXHR4Q,USD,0.99,0
24kvKVCIQRWqRiltNYpkBw,CAD,25.99,0
51UrW4a8SmaW5VryR8udGw,USD,19.99,0
Bb3OJk18SvG1vxAWfL3yBg,USD,19.99,0
6VG-IqjaRn2mDcuexwsH4A,USD,19.99,0
GPfygfjrQJuwbJVBRFwe6Q,USD,19.99,0
EY-gtDjcTlObOXzeuyu3uw,USD,18.4,0
MxhdI6jbTi-HVQ64kfDXAA,USD,19.99,0
aHS1H3MzT6m1ji8s7DaqPA,USD,19.99,0
kwPpl0JyT-GGTIxhgaofdw,USD,19.99,0
BLJUv7btTha_RlrJPhKs5Q,USD,19.99,0
kD1zbiUQRaeTcHm5MZ5D_g,USD,19.99,0
1mg4tz0aSRWj9EeMlHM9NA,USD,18.81,0
IS6uVxtyRDaJoTftWMPG7g,USD,19.99,0
MMOCRiBLSNWxbDqGdNJ1Jg,USD,18.47,0
LBUPkmFPR8KZD8hlrhKpVQ,USD,6.99,0
O7GREpx2RECy61Y_oq-Cxg,USD,19.99,0
3UqGUDH6SGicc7UHZYxJnw,EUR,19.99,0
ZcZgYFxlQ_qj6ouQ4LxEvg,USD,19.99,0
04jDTE7IQA67SCc18B_Ihw,USD,0.99,0
eq0OgFQuT3SFTMOWdr37Pg,USD,18.64,0
9rgnSFNTTE2i0j2S2YZ6bg,USD,19.99,0
9r161lqkQCCxdv8uYpULtA,USD,18.64,0
lxe26Q-1Re6RVUkxi1peVw,USD,18.6,0
XS_GedDnSyCNigsBCfSc4g,EUR,14.99,0
jxL2BHdmRSa10R-l3-suiQ,USD,19.99,0
dOBJhpgIQ9SJU1DZOKplvA,USD,18.68,0
O6_tlV7DQ8yoXGv0_bLTWw,USD,0.99,0
6injIY_NQlqfFV_REKP7OQ,EUR,19.99,0
qCb6v8WxS_ytbd0rgZccjA,EUR,19.99,0
Hin-vrbnTjSEryrjdC5Hnw,USD,19.99,0
LQaz89TrRIuhQHv0bGUr8A,USD,19.99,0
FePfh910QhOr4LZQjPlomA,USD,19.07,0
o9FmbjgQQmSqLZB7NJ3kiQ,USD,19.99,0
ASv5NUVET-2S7ha4VdfcGg,USD,19.99,0
k0xUadV1QWeVhiK2J_Oldg,USD,19.99,0
-uUzqlINR-iuOvC7WaCW5w,USD,0.99,0
4eWyIIbnSbCmaYWjSZirYA,USD,19.99,0
HrN8jpyNRLSo1E65u3NvyA,USD,18.68,0
b7m9ckjASY2C3QAEhwVDDg,USD,19.99,0
lR27v7VKR-2JytRKDp_UOA,USD,19.99,0
wKdh2QrBSEqO9KDkjndUnw,USD,19.99,0
zv00cogmTdqjxtfdBlqJyg,USD,19.99,0
sRdqPXXlRA-2sG2VMeX_IQ,USD,19.99,0
pF7EqzJDQOSQQlSM_tvAeg,USD,19.99,0
LgaVaEyTSdajKdTAqNW08Q,USD,19.99,0
2so8xMdtTw-j5WfepLFMgQ,USD,19.99,0
SMq3cdDwSVyss-MJvEuvJg,USD,18.44,0
rxm8LeRkS5WDnuU9ilUErQ,USD,19.99,0
1NQXAJ3EREqOAghqhqWQmQ,USD,19.99,0
YJgEB2QZSj230DdaxGifqQ,USD,19.99,0
RH5vbS9DTYmHaJq1aqIOjQ,USD,18.47,0
3bAE9tHgTwuvZ7LbrF0SUg,USD,19.99,0
D_UCp7AGSkG56iE0-50c5Q,USD,19.99,0
bIkQl5sETMmify5Yq7U2vw,EUR,14.99,0
PJJuNNctSi-Q3wRF1cdMaA,USD,19.99,0
HKQcmvZNR9GTqw2J0p5FxA,USD,19.99,0
To8GPapuTom2mJqtQub2Aw,EUR,11.99,0
QbYbcG48TIGVBQsG28EbnA,USD,19.99,0
E2u8IwLiSzCQ3Btz6CjuiQ,USD,18.95,0
OlHs-3zdSFut3Kc79fufTA,USD,19.99,0
qkiK5YU8QMmNM-2LTwpUlw,USD,0.99,0
m8uhAh1FTPSwnFq_B_kzvg,USD,18.41,0
78eGmVulR3yvdCKVCFIz2A,USD,19.99,0
RbrKJ5q9ShScpvZRI2rmLw,USD,19.13,0
yjEXD2xaS8ifVY-loiynyQ,USD,18.47,0
AJ1HW6gKTuy5_Wnq0hy6cA,EUR,15.8537,0
6XK3O1qiTgWjLVaIOFLORg,USD,9.99,0
h0gApFhOSVSleczsUiFYFw,USD,18.51,0
RDr8GeFZQi2LqR76-M1k_A,USD,19.99,0
poFvxkqzQjGLxmiZzWW1BQ,USD,9.99,0
RhvyX7SXTUeP4YqShiJsDw,USD,0.99,0
3w22t08AR4aiJvoBd3z-pQ,USD,18.36,0
_Yo3swhARhmISBppYJ_cbw,USD,19.99,0
5lX0k2DeS3udORXg4-DSlw,USD,18.68,0
fP-HOvTlTEau5S30yvYPUA,USD,19.99,0
RUl0NIltSBCWBys4w6dNwQ,USD,19.99,0
2KKqYQ9lQeqUYzXSFRmwag,USD,19.99,0
PKzpSaVeSIKyLLSnjcFoYg,USD,18.81,0
CKUasYKVSJeocgsErhd_WQ,USD,19.99,0
iIdt1dS-QeGc2-5OTT3KyA,USD,19.99,0
QUoUneoJTGimb4Fa59B0gg,USD,19.99,0
JKOpHqkTTeGpaimk9RF-nw,USD,19.99,0
rDqf9qmMQIyeXUJYVniMWQ,USD,0.99,0
pgyAIc8lTACgM2MfEVYYPA,USD,18.6,0
GLJmYR9fT9W80Slj0tnNGQ,USD,19.99,0
GtQQu9aFQ7KDFAPONtUSAQ,USD,19.99,0
xJCZ3c9zSpWsq9QL2a89Zg,USD,18.21,0
Pr-rD112RzW55LBHDvG47A,USD,19.99,0
o4rCEXPvRMO_E3pEAehHXA,USD,19.99,0
O0sfSEW4Sf2zxcSF1m7DdA,USD,9.99,0
kVPNDwUBR3inRsKPmtKKmg,SEK,181.99,0
51ct6LwjRQeCOZyUUFnJmQ,USD,19.99,0
MYAfE0mQSRCwISuB-J4FCw,USD,18.64,0
TfYcb-QkQ4mkcoqeF_hyCQ,SGD,29.99,0
oBW50-g7T22RW2zkrfQtRg,USD,19.99,0
q-ifCPbLRymXNgW-2kA00A,USD,19.99,0
Z7mQ3x35SxWaBU0rSUwLfg,USD,18.64,0
v2TkyP2sTOeo42P7IvVjjg,USD,19.99,0
2LbRsoofT52-iTi2CGHyTw,CAD,25.99,0
nRR-4saBRmWG8srN0EhQeg,SEK,223.99,0
QAy4d52vT9mJha1jfwuCwQ,USD,18.47,0
mMV6UAcAQ7eVhh2URCGqyA,USD,19.99,0
LS80Kpm7QKmY61frKpDT9Q,USD,18.68,0
hJLulQodTFqbd2Q1xydm1Q,USD,19.99,0
zyUiBPH2QcOajYRgFGrV7g,USD,19.99,0
Noa2NGXzQGOpbt6JuwiOTA,USD,19.99,0
zMCqHswORDOh68-7pEDUjw,USD,0.99,0
eHYPruOpREKGvKuf5ILzww,USD,19.99,0
WPkht3rsS_6_J0XPC1dZGw,USD,18.4,0
0jdGOOuET8CcffAkvzmxDg,USD,19.99,0
dGoXzyhiR1mKGmzvq0BPew,USD,9.99,0
IIRvBw_mRGO1IeXi8DVaUA,USD,19.99,0
8X7XJ9PdTW-5B3kP3sz2bQ,GBP,20.99,0
Uv4LLGGATY22THCvG_CAwg,USD,18.86,0
5cnDcjMdQ3uYBz1RtVx5sw,USD,0.99,0
waTmeurZQseW91qpqBcLUQ,USD,19.99,0
Xj_9wXA9QK-3PBFXF9vNsw,USD,18.68,0
7sH_hNC9SnuU9VI9z-OcTQ,USD,19.99,0
j3fYtprWQuSh5aDrLFO--Q,USD,19.99,0
Odq8FYdZQI6y5jXoYVBNOg,USD,19.99,0
L6ZFCLqMSBiUvSvyfv6aRg,USD,19.99,0
DYsosn4aT4CEHkfzREyS6w,USD,9.99,0
dpEIkoQQTf-rXecc1KTXUw,USD,18.68,0
03lq10gVRvWPYRT3nqORxA,EUR,19.99,0
pVA1B5sCRv6yY16Pp1NJBA,USD,19.99,0
EsS4g39bQASw2P7vUTVOuw,USD,18.73,0
s_4pOL_VQmi1LKrMsy-gVw,USD,18.86,0
Cw14SpFuQciYEX_7XzsC8Q,USD,18.73,0
_6awuQnrRQmRus9-OOUayg,EUR,14.99,0
eCqcmvcrR0WNUhk-I61xiQ,USD,19.99,0
oVXhRpaNShSz8exxQQCUvw,USD,19.99,0
VnGEDfzjR0mj_cQuPI5MSQ,SGD,29.99,0
pKOZTX_NShG52LVXiw8Mzw,USD,6.99,0
NrfieIctQqWd9kPYWtoFPQ,USD,19.99,0
OT3pvT-AR7GrMpDhV6a1yw,USD,18.64,0
zKhf25U6S8-H8rE-mnW-qQ,USD,18.64,0
TyvrEXQwSq2Iswqg3QuFJg,USD,19.99,0
xnZUbjfGRl60Zo9-QkN7Og,USD,19.99,0
g28CLjmoTXWpplS_RQSHpQ,USD,18.64,0
sAJ9xA6dSO2HGTdDnHj3_Q,USD,18.86,0
NNxnlWPFRZumvoW5GT5gAg,USD,18.51,0
2JhrhFB7QguXJq3NpE1XZA,USD,19.99,0
zHfkSaWYTuOv6lqU4cnQcQ,USD,9.99,0
HGGF1uWBTBOk7hEwC1GafA,USD,19.99,0
pqcxKlEWSAeEQKnRXsYOjw,USD,19.99,0
qwmkeYn0S8avgnHs4Dz99Q,USD,18.6,0
dqPEeiY_SY2u5Oo89U_iJg,USD,19.99,0
hxJsH7RJRmy8uU_bd1zs8g,USD,18.68,0
waKmXiH9Q4etxv1Ej_TR2g,AUD,23.99,0
w1XCP7t2Q2-zU4GR0HxoUA,USD,19.13,0
gjp1hGJPTlWsUybnES61pA,USD,19.99,0
02lQcxZuSUqP43Wnv2r1zw,USD,18.36,0
-xdM7XLzTLiSQmbFhQBXWw,USD,18.4,0
uLR8n01aSGSEmumW9x-Dbg,GBP,17.99,0
WwvREHzmR7iuA5-lvtrc2w,USD,19.99,0
S-TUPCGQRxCiWj6QobNDQw,USD,18.47,0
CtMd3j9ETB-Zlp_zhpdu8A,USD,19.99,0
Hw2Dss7IQ0C7Z5LbTtPqQQ,USD,19.99,0
zbg_UI4URHCP2iimMG64Pw,USD,6.99,0
wYPqnjNDQY6b-Y7oUJ6CEQ,USD,18.47,0
_BYWt3EjTCq9tYgtv9r2UA,USD,19.99,0
DYMXHJEpRnSmyoQB6C-FmQ,USD,18.86,0
jZUdeGxkQa-pqjXy0Grwpw,USD,19.99,0
OQvpEnSvQP2POAJYToZvDQ,EUR,14.99,0
4Mm2pfiuQ8OscHUMQBVsdg,USD,19.99,0
si_gq77JTISHHadeWq13mw,USD,19.99,0
be1d_agcRTKSU0rlgy1v8A,USD,19.99,0
2gx7xV0wRJac1jbRKYJMdQ,USD,18.86,0
geXdRlEKRoeyMv_PUepe7A,USD,18.81,0
gddIyIo6RcuKRwrStGuzTQ,USD,19.99,0
9vE7Va-fTNC9DLL9fZ6wpQ,USD,0.99,0
efa3ucRYRhO6GzLU96Wndg,USD,19.99,0
RBd1VI9UTquQwWH2apnSSw,USD,9.99,0
hVJBlPNhQzSI6wqP9HmnMg,USD,19.99,0
s5_MQgNmT0GHwreIKDVzLA,USD,19.99,0
0_t1IUXzT46nSYcWXIMfBA,EUR,14.99,0
QH-i93C_QWu2fCdS2IWLmg,USD,18.86,0
UaEcCHhGT6ms7680qnzb7Q,USD,18.86,0
U_0uI_d0R6Os9yQT0OXnpQ,USD,19.99,0
BEuDU3z1S3qvVSUVcuoCsQ,USD,0.99,0
lEMp347qTB-RiSl3kzM7KQ,USD,19.99,0
0kAWzR-CRLq1QXYT4thGHg,USD,9.99,0
OChmpKG-QzWPLcRUJySpRw,USD,18.68,0
ufF8hIvzSQG9zs9x4K-iYw,USD,18.68,0
sPkQ3i2KS_ej7LDsG8By-A,USD,18.47,0
9OrKCahIS4WiLnlbMmUfcg,USD,9.99,0
bVY25SpVRbair29tutJTjg,USD,18.64,0
eJDM_8P7Rj2nAo_zI0dDRw,USD,18.64,0
rrmamrIuRJ2Tg4jG7Xj38A,USD,19.99,0
oUtE0scCTwuCDPfSEqlKdQ,USD,19.99,0
EftsLxGeTw-fgFFekRCPsw,EUR,15.99,0
sQHjdcoeQ8C8N0UH35eEWQ,USD,9.99,0
vuTTz_frTUGGs9fhF_gi7A,USD,18.36,0
sAhV26M6RECE232V5GmIsA,USD,29,0
eAWSjQ3hSbyNKWuVcNBKEA,USD,6.99,0
GQkG3zYjQeqvMrXxoWGQdw,CAD,13.99,0
1VEDqT3zSOCGvHDlVJVpkg,USD,18.86,0
6B_yS6noQQSCAnrNv_Lc6w,USD,19.99,0
VAR1wfQFQPK38H3sGM40WQ,USD,18.64,0
saCuBJk3SnGFsMdoFvRu8g,USD,18.64,0
ow-khxV8SZWgfClLb4bsUw,USD,19.99,0
hoWdlKrXQI6H1JTF4R7wvg,GBP,17.99,0
9qeLMFUjROaR_kokoK-zQg,USD,19.99,0
9aMFpGm6SkaKhmbRKzV-PA,USD,19.99,0
StFIPtR6QZOLyrhJjczl-g,SGD,29.99,0
iq6r-P5TTZ2Y9hPmsc_PRQ,USD,19.99,0
GAgNYOfiQrKxDL_SwNnmCg,USD,0.99,0
L3A74qVMT4qiQO058accnA,USD,19.99,0
VI5I40VpQnmiwQ8dVffeiQ,USD,19.99,0
9HP2QOAMR6q21O3H9hhjVg,USD,18.21,0
x9Paa60qQZibeGYaYfJqTA,USD,18.73,0
ft5SL9p3TL6S4SbEB936yg,USD,19.99,0
0pEuKRXdSX6pyY2Dx9muHw,CHF,21.99,0
yYg4Z_J6T2adg-flstRbzQ,USD,9.99,0
y7DsCjJaSzKvqdgvAE2gkg,AUD,16.99,0
OFSlXBAfQNmRRkxkWVsBbQ,USD,19.99,0
hIB9aUXoQGG4XIzSUOM71Q,USD,19.99,0
dIHg2nJGQAmQDLif82ddxQ,USD,19.99,0
LqHDl9IIT6uiM4PjHpi-fQ,USD,19.99,0
t7X2x9SqScGbPA15uTtXlg,USD,19.99,0
KF1XJ7DJQB6UKqqLkX0Hog,USD,19.99,0
paVW8IZQTNKTXZLv-UdWrA,USD,19.99,0
rra2x_yxRdm-unSA4R6GQQ,USD,19.99,0
OMp3Bc8HR4OQDitmJHcBtA,USD,0.99,0
-bB3nDemSyuw7EIad7gMOA,USD,19.99,0
mdeT_XI_QZKQEZ_OevXevQ,USD,0.99,0
bdZ2YOivTASWxtt0idjJ2w,USD,9.99,0
NDjkTDpUTcCVWWw8UMwkdw,USD,19.99,0
jb-t5RwqTCWrb9XaA-oxUA,USD,19.99,0
tlOwvc4pSSu6pWaIyAAtxw,USD,19.18,0
CEdtSAYAR5qhCdesh1WJfw,USD,19.99,0
kIGN3UwSSYSRe70mcj-FsQ,USD,18.64,0
T3gUU1bBSs6E2Rj7tzpI_w,USD,18.81,0
yVQmPZ_1S8ys1VWtaNhpTg,USD,19.99,0
tOpVZ59HTGWJcCqGSghMkw,USD,19.99,0
-H8uCMJLRgi1H7Zj3G9n2g,AUD,31.99,0
cHkfP4uIRISssdVHoNRlng,USD,18.68,0
g1mygKtUQb6qwl4t8skrEw,USD,0.99,0
0xlR9NKmQWCNgq5E5aMvlA,USD,18.49,0
Js3hsAOFSjisf8-Oazm7Gw,USD,18.64,0
hzhFaaYtTPqN6fEFydjpEA,USD,19.99,0
4KrTO7gtRAe2Nos6dUDGcw,USD,18.81,0
nt1geaY2R8G98FvcaKEeYw,USD,19.99,0
3SOpoME1RjudqQ1Vxs81YA,USD,9.99,0
ibTtdlwRS--J8vNumB_OYQ,AUD,23.99,0
V7P1xOIMRgORonBAG9R2dQ,USD,19.99,0
fDk2yKC2S6CTjQDr65N6fA,USD,19.99,0
nQdNyZibSzKk0Wn84x8-aw,USD,9.99,0
bsQ6PvUFR06ysc4XZS2LGg,CAD,26.99,0
ft9kp_1pSkyzcQReCr54QQ,USD,19.99,0
_dpKNWTOQmqXR1Iq1oBfRw,USD,19.99,0
yxJtOi8sRTuKRKvZbORYjw,USD,18.68,0
uSlhwyEmRTKzEbMuddfvqA,USD,19.99,0
3oXAidGiQNu7Kx-4mP5n2A,USD,19.99,0
LJWzTpHHTouW1MI6UTQU6w,USD,18.68,0
tjLrvPRHQ9iEbmBHQ3Z-Mw,USD,19.99,0
j_X9B9wyQzmTzX-2CFUXOQ,USD,18.68,0
xlxZUwNBTsiUpxeTh77e4w,USD,18.68,0
_Qzgr18ZSl-B475UrhJVTg,USD,18.21,0
UZYaOnm8Q82N40nTiBTxBw,USD,6.99,0
l48ZkAMwTCCPr9yil6Ju3w,USD,19.99,0
mldt0HPARZGLxPg6SyFoVw,USD,18.86,0
OfaMEe7aSH6Bj7WFy2hqkQ,USD,19.99,0
cV7aELPNQhKXpNL1vjqn9Q,EUR,19.99,0
0Q1WLH1SR62Th5j3P4o9bg,USD,19.99,0
__LDsPTdRyiSHL1QWT1fAg,USD,18.8,0
wqYeGIWZTxCQe1QfJTehVA,EUR,22.99,0
upo1GhogS1y1sxIeQGKppA,USD,19.99,0
SITQtjAJQhCOv1-bkkX1dg,USD,19.99,0
9Ee6sq2hQISrvQmaZGeGrw,USD,18.91,0
SQWy8hInTYW4QvuWcKFCdQ,USD,18.86,0
YmY4_TXUT6itJlykqNUwQw,USD,19.99,0
wDkn6MoLTcy8HZdOr7LQ9w,USD,18.34,0
VSEfzx8PSK-SHiRXGykFrA,USD,18.51,0
cln7UmGFShW1TUb86iSJMA,USD,19.99,0
cH1rF4mSSruHrc2sAKj63g,USD,19.99,0
pKybsAADTcWnDVLlXmLKAA,USD,19.99,0
0OjyDuFqRgmGWnE-jg87Kg,USD,6.99,0
MnxX3kD-SayleXSQH9HTmw,USD,18.68,0
Aj1QDknQRd-Jro_w0hA7fw,USD,18.64,0
JTCcgbPsQRerNjVkL8vXwg,USD,18.77,0
ubT-pMpWQ7Sdv4igo0cMag,USD,19.99,0
od4ZBvqdT32f_nZrT1W2lA,USD,19.99,0
t7OaKtrrRfCuaMnWpkFSig,USD,6.99,0
3QaC0BZ2Tby9oeJdLovdmQ,USD,19.99,0
aoKuc9M0Qi6e8Os-VNyIPQ,USD,9.99,0
JNA5B6Z4QyC0dZ8-QWh4Kg,USD,19.99,0
XZoR2QzpRAm5ZtTuR4YLKA,USD,19.99,0
W-p4h3e4TT-YZ8te4ACQHA,USD,18.68,0
q84vSfCJTPqSuaXEo4s6DQ,USD,19.99,0
wtVB2XskSCSGVwOq-SR2FA,USD,18.43,0
QXRELUZpR9KeFP5BoT64GA,AUD,35.99,0
NCDQelTdSF-9iYNgJ60DRw,USD,19.99,0
bOUOno5mT9WO3kOrDwy-Dw,USD,18.64,0
vLXQI2_VSLOykRlRlEqrcw,USD,19.99,0
IYwyCoo7T7eAaDR2pP-erQ,USD,19.99,0
90cid8rsRJy7pZeMaEsgMA,USD,18.86,0
8JR8jinBS8O_Ize-T3YmRA,PLN,114.99,0
emjDBvZ6T5qWCyXCRM8_zg,CAD,27.99,0
vY5ObtkLQa2Gcydie4KPtA,USD,19.99,0
OMRlfJqOThqxXjRyiSQAgQ,USD,19.99,0
ZGREtuEtTg6oUzYOh8_rbg,USD,0.99,0
ZUPKa2-4T9mM4krTsZiCXw,USD,19.99,0
SqcWxQIhQxioCi4zvpTHvg,USD,0.99,0
CmR8ZCkqR8arRb3iZPKKLg,USD,19.99,0
VZgZ-x0LTm-VU95eCloNQw,USD,6.99,0
e3DZHsHXQQGMZH9rrSvNTg,CHF,20.99,0
Ha6-KFBITyaNLvImljj1iA,USD,19.99,0
dEhA101zQkWv1ovxA3ARdw,USD,19.99,0
RyTeMIXsSNSoND5bRScmPg,USD,19.99,0
IZ0cdMoYSbGF7vh2B03I3g,USD,0.99,0
6QQDue7cRsqw5bfLpElBvw,USD,19.99,0
wyxM7LC-RlWs77wKubsAxg,USD,19.99,0
i_NvpaUSSO-diKwATpyQSQ,USD,19.99,0
rW-L117yQeiZWfUnbLKM0Q,USD,19.99,0
rc9QNRvzRsKqt_-MQm8z9A,USD,19.99,0
mJz7Pht3QXezeuJczf7jfw,USD,18.51,0
4Ya75vHiQe2X8qx2wUx9Vw,USD,19.99,0
bKEd873LThuvWrq1A6clQw,USD,19.99,0
52MzArDEQgiwevT8SY8CLQ,USD,18.36,0
u8F86Yt7SiyQnhkreLtQdg,USD,19.99,0
KwxjmRMvSzCm0mUDHsSfsw,CAD,26.66,0
ATaWqQ-5SSujliBJ-x48Kw,USD,0.99,0
bdI5CfWFSKiSnfmcWEGzeg,SGD,29.99,0
CHIALGwpT5G_0ivpDDjd0Q,GBP,13.99,0
Z9sdBFn1SluyA_paEbMlcw,USD,19.99,0
SBbxf7PJRuOsgWY0d_NNYg,USD,18.49,0
prDmC6CUTIibPzU9Pkp0mQ,USD,6.99,0
osOO4mAWRHiLLHpXDMvoQQ,USD,19.99,0
WPvuEfeyS1mnbhr-h2PtNg,USD,19.99,0
QUx-SisDQk64K8ARCoGtDQ,USD,19.99,0
lDZOmB_DSxOAAtOz1OJHHg,USD,18.52,0
02TIgyQmRbeRDphGeazuvA,USD,18.64,0
qKEPbgDTS12BWimsK7FaEw,USD,19.99,0
4vNbk20DT8KH2qyLqvzuFg,USD,19.99,0
7UNNY0ULTEuGCytH5C3Saw,USD,19.99,0
ZtHkWn5oQS-_L86M3ajojA,USD,9.99,0
_jumBP2JQTmYKLDae0mCqg,USD,0.99,0
S87145BFSBGt0chtld2mXA,USD,18.41,0
L5slnMD0QF2fEi5WvvJFHQ,EUR,19.99,0
CajinxUsTJ-6xTsVO8bYqA,USD,19.99,0
kVYUeSlyTxSxHY_osO4sOA,USD,18.68,0
kEpDopqdS4SjU9pl3RterQ,USD,18.86,0
mIhiUQnkSAiM9YnvX6TZ9Q,USD,29,0
ZGLM4k9jRlaRHaLjvEqlGA,USD,18.68,0
z8aCQl8BTXeDOjPLNohyvQ,GBP,17.99,0
OPXRVuUsS8WvulsfqKZ-xg,USD,19.99,0
0x3lTjq7SA2hzPGEFA6VDA,USD,9.99,0
O4abmfxiQymdRH8UFDZf-g,USD,18.68,0
mrVgYYseTfWY4qa_j7v93g,USD,18.86,0
pCIhezT-QrOfSqUVhhwqSQ,USD,19.99,0
szVcAEh4TkeCkIe48Qp45Q,USD,18.64,0
X6ht3qlXTO-C3TIoQZU1og,USD,19.99,0
jeCxgiEiRiG_VX2CtXM_dA,GBP,18.99,0
9-SHevTUQmKWQrKRZls79w,USD,19.99,0
XAYMnQD6SYWNT3fesyMZzg,USD,18.46,0
HqntqYpgSKO6G5ih1KBugQ,USD,18.34,0
M80S5v0DSeicPFFVtLyRTg,USD,18.86,0
aW1AixoPRSOqN8seuNRl1Q,USD,19.99,0
v-q-2f_lRVSob_LsIlFUFw,USD,19.99,0
K7XrEYfoSGeDNzv88sxkTA,USD,19.99,0
2n8j3Vb0QVavauONv6rg1Q,USD,19.99,0
G56Gm_4yQNeOwCrCamIOig,EUR,19.99,0
RCjoIkooTcWHZ42LQqX4SQ,USD,19.99,0
Uk0buAcGRqecjsD2heY0Ng,USD,19.99,0
NDqx6rODRw-9dAJCU654yA,USD,19.99,0
Z8fJDXSfTfmFavCQFkptEA,USD,18.86,0
iOu-xwyUTZSrM4VXJgCsTw,USD,19.99,0
1cmHYpepSCSmgShj8mH4WQ,USD,19.99,0
XKlMrJdYSZa3IK6l__TrEQ,USD,18.6,0
5_CNUt8QTmqrq0CNEmheTw,USD,9.99,0
8r-Wwo-xQDG4KOT1Y0w-7g,USD,18.36,0
N6hVpne8QQCpV4zNZrufLw,USD,19.99,0
1Y-AbXl4S0yPgQOgiLY56g,USD,19.99,0
7nXxpyvSSnmNezjPJAPCrQ,USD,19.99,0
NWgK7T3wTaura6g9SAyc2Q,USD,19.99,0
dWmfg-SpRbqk9QpxIrHGRw,USD,19.99,0
JKBc8E8ZS4WSdIdKbudqcg,USD,19.18,0
j85N0mB2TBuQdQwlSAS-9A,USD,18.81,0
-ywgeOVdTwqWEP7jlvPSWA,USD,19.99,0
yixU70MKTs6lQhPB4iSw2A,USD,9.99,0
DR-2zTnuSmKhCrrennqUpw,EUR,15.99,0
8hJ3eoMPSIufOw4AjzPoKA,USD,18.47,0
mb864e9VSFaSyY-dZvKESA,USD,18.51,0
3bR8rdTvSFaUtmCOQsJHSw,USD,18.86,0
HhoyPJXqSEGLBFs_foLZgw,USD,19.99,0
8ygtUaUDReuU2dC1EgtLvQ,JPY,131,0
w32Nx9OmSrCdLeEsVAI2cw,USD,19.99,0
l86CGYq_QlyeFldDn4Gg9A,USD,18.64,0
nVn4VmGgSjS_21VMrNQSaQ,USD,18.81,0
-IzzKknCQ7aDIdzOqjlVjA,USD,18.47,0
fqK6CQgNTGesVWV9plvRMw,USD,19.99,0
j8lF-IMSSVKF4wYh8ou0uQ,USD,19.99,0
4pMf9wBaQbq6SIOXdKDVvw,USD,18.95,0
uplvb0XCS4eXeCgEzcWGyw,USD,19.99,0
PLkWVYI9TV23CZm02_eL8w,USD,18.6,0
60O9kg6tSCixviAr-77JcA,USD,19.99,0
KLNPkBoGRVO4d9VdoPE1lA,USD,18.75,0
7RK6QIVcTTm3g600I05Z2Q,USD,18.31,0
qCDGI3o8SE-PaK3LNtdcSg,EUR,19.99,0
N84K0_PwRHG2MjfsuRr6Vw,USD,19.99,0
M0GL14xpS8ylU_dCkif0vg,USD,18.64,0
nxeTDkYpR-mhL-zB-YVqCQ,USD,19.99,0
hzZsvI4CTnmT7nMZp0_jFQ,USD,18.86,0
auItDwSoTMWmwP8zBKw1Pw,USD,19.99,0
ysZ8k8MSRk-G2TpePllM6Q,USD,19.99,0
c7S49geGRaWfmTjeihn0MQ,EUR,24.99,0
QdBspvIGRRqOPiZvMm_RiQ,USD,18.51,0
Wc4FQtzWQJeJuNTPwVb0sg,USD,19.99,0
7D3fjRduR5SceSdnfa_xBA,USD,18.64,0
q2sr_sovT8upIJH55QBVEw,USD,18.68,0
d3A8Jqq-Q2-lCdwupVdHkg,USD,19.99,0
QkNSsrzDTd6z35Taote7Wg,CAD,26.99,0
EPm2_PzRRXuzLpEmR0N7Jg,USD,18.68,0
ea8l57naTcWFg353WLnmhA,USD,0.99,0
EWqI1T0AQ5uGkZ3XlPgv0A,USD,0.99,0
K-3rRGn2Q-CpzyyXLXe8eA,USD,19.99,0
THMVNMqQTQKZzQVqcrbRxw,USD,19.99,0
Do8s4rlVQn23NMqWZfpXLw,USD,19.99,0
bOxRhXXzQcm1AXCsKSAnrw,USD,18.68,0
tS3iKAYfREW1rTJOhmTDXw,USD,18.34,0
B96ruuzpRda_HuEtN9BQlw,USD,18.47,0
M0Rj1GkZQka1DV5HVP0hQw,USD,19.99,0
EJcdw4grTzuAoqghht4nuA,USD,18.68,0
w6uY5OdLTHOqRRkivlvhoQ,USD,19.99,0
AC1nNR-PSPWOJ0l0j6zjxA,USD,18.68,0
kFLM32lCRt-KbFH4me76Cw,USD,19.99,0
W30W2piHQGKsXWbDLOAl-w,USD,18.86,0
X1VP8oveRN6bpE0lxlGmjQ,USD,18.64,0
mVmmqE9wRVu26n_wS27k0Q,USD,19.99,0
xlFT9-MERa-02RC9R8Q6rw,USD,19.99,0
