SubscriptionId,RepricedUnitPrice,RepriceSubtotal,RepriceOverrideDiscount,"Initial Currency","Initial Price"
eGYgP0W4R46vAuB08XYsLQ,29.99,29.99,0.00,USD,19.99
LTo7MQtvSgSLn0tGzxjqWg,29.99,29.99,0.00,USD,19.99
CJbhGPAuQ4uKXSnOl5y1qQ,29.99,29.99,0.00,USD,19.99
isIrryLnSziIEbUrcV8vrA,29.99,29.99,0.00,USD,19.99
CpXasljlT4GNMK9WNcxeow,29.99,29.99,0.00,USD,19.99
E_xfU_MjQiiMwLcFM8Zjtw,29.99,29.99,0.00,USD,19.99
5sXuMKwCQX-u6pEt2vRiMQ,29.99,29.99,0.00,USD,14.99
RVFKGvlaSQyqTcyilmmS2g,29.99,29.99,0.00,USD,19.99
ZDu-8iYISU2tlQ_aKalhaQ,44.6851,44.6851,0.00,AUD,30.99
6agfn8XYQxuRCj4uTtVzpQ,29.99,29.99,0.00,USD,19.99
suasSlH6R4S0xURKlq_4Hg,22.7924,22.7924,0.00,GBP,18.99
lNSVIAAMQS-ocrRxP8Dxzw,29.99,29.99,0.00,USD,9.99
tu-InRLYR9WGn_kSuZAcNA,29.99,29.99,0.00,USD,19.99
GtZrI-8fSnONjRl6ae8PCQ,29.99,29.99,0.00,USD,19.99
f2odeLpAQg254EMTNG6Xzw,29.99,29.99,0.00,USD,19.99
jIEWxkOMTvOpuZs2-FCTHg,29.99,29.99,0.00,USD,19.99
_QnX14lfSgyxTlglBJe8CA,29.99,29.99,0.00,USD,18.68
qR8v6ZIISA-dfbDrisIuhQ,26.991,26.991,0.00,EUR,19.99
itC2tHuWQIuD_LHqUhndzg,29.99,29.99,0.00,USD,18.51
5Dx6chKzRYq8lh8XoJrQKg,29.99,29.99,0.00,USD,19.99
LZRb9z1QQgyzXQWz7W7vFA,29.99,29.99,0.00,USD,19.99
YAtsPhOnRdSFQwVCbizUHA,29.99,29.99,0.00,USD,18.68
OYyqIqWlRs6_5m8FfKClpw,29.99,29.99,0.00,USD,19.99
PpqObiAdSGCJSClYyGUYpw,29.99,29.99,0.00,USD,19.99
dy83WffPTGKqNTljjoIIig,22.7924,22.7924,0.00,GBP,14.99
GEXZtWtWS1qywLkjYPsypw,29.99,29.99,0.00,USD,19.99
SUOPHnFnQHGu-KPO_BUrWw,29.99,29.99,0.00,USD,0.99
8bs_UCqwRuuomGGqFfoG3w,29.99,29.99,0.00,USD,19.99
wJA_V4PRTyKbN-el-kABnw,26.991,26.991,0.00,EUR,19.99
-9BVCxgZTKKLtJ4zcYtlQQ,29.99,29.99,0.00,USD,18.46
Bhw1eFkYSjC72J_i7MEinA,29.99,29.99,0.00,USD,18.4
JKJgiFJJQm6GXTpBVEEFYA,29.99,29.99,0.00,USD,0.99
3_mUUtAzTdmxKaRdTCpwsA,40.7864,40.7864,0.00,CAD,24.99
q7hnUDX_QQ6EvshQ4IB-hw,29.99,29.99,0.00,USD,19.99
Gh3y3oOhQCGVUXh2QmbCpw,29.99,29.99,0.00,USD,18.86
GyNJMFosQrq4FQeT6TKKPw,22.7924,22.7924,0.00,GBP,18.99
z0Y0Vdr-TqaNfe64NbwLVQ,29.99,29.99,0.00,USD,0.99
822J52psRoilLuhvUtVhYA,29.99,29.99,0.00,USD,19.99
hxmzEyI1TKCmZ394tqCWsA,29.99,29.99,0.00,USD,19.99
F2vZ8UI1TvSAOyfIuZAXAw,29.99,29.99,0.00,USD,9.99
LzTAgTDZTJ2QCagHSL8Frg,29.99,29.99,0.00,USD,18.81
1puBhLfYTwKrb7LNKsLWVA,29.99,29.99,0.00,USD,19.99
KQeCwSyBSAGkqE0HY-N_EA,29.99,29.99,0.00,USD,19.99
QBi7BmzbR5moML7gqlSb0Q,29.99,29.99,0.00,USD,19.99
tfaQGWVdTW64gx4CYCZAXQ,29.99,29.99,0.00,USD,9.99
nSAVTBfdQtuFNMwYAbt0HQ,29.99,29.99,0.00,USD,19.99
XsBpAJyrTjmJqxJOtyVy4w,29.99,29.99,0.00,USD,19.99
frC3Xwf0SHSS6K5ECtW0fQ,29.99,29.99,0.00,USD,9.99
dfLGEF1YQd2DlFKLo-zcRw,29.99,29.99,0.00,USD,18.68
J2FerrifTFmp1DX2bmBG_g,29.99,29.99,0.00,USD,18.42
uMosxqSTRBqJkbYpoJPZ-A,29.99,29.99,0.00,USD,19.99
aMRWrZjPSA2LVDm5WcYjeA,29.99,29.99,0.00,USD,19.99
FEQBnOZxSHS_PWhe6gAZRQ,22.7924,22.7924,0.00,GBP,14.99
OFQ5kYcyQu2Mz6CnFryq_g,29.99,29.99,0.00,USD,18.46
YF2Rv6NVRIWLR7XXrKpmzg,29.99,29.99,0.00,USD,18.6
fcQznl_kTwWi0--IFSL2_Q,29.99,29.99,0.00,USD,19.99
bd6xXUigTc6S4gGQ4UGfOQ,29.99,29.99,0.00,USD,18.3
5-TRlWXLS16i7HJtDVhZ3w,29.99,29.99,0.00,USD,19.99
ELmwQeybRhGPxd_M1jPlYA,29.99,29.99,0.00,USD,19.99
AHvgmGW_THarvUCNEVksDA,29.99,29.99,0.00,USD,19.99
7bp8OyyXTNSMkbg_x_IVHQ,29.99,29.99,0.00,USD,18.98
OCiaMV6dSJy1cpWYA-ZDDQ,29.99,29.99,0.00,USD,18.43
g2TG7kBUTcGlG5CrvcCz3A,29.99,29.99,0.00,USD,19.99
naFkg_CrRDO07enrD-qs5Q,29.99,29.99,0.00,USD,0.99
W54aHB01SfO5lO1zd6sqrg,29.99,29.99,0.00,USD,6.99
ayb9L2f2RTiIVgF0qpujcg,29.99,29.99,0.00,USD,9.9913
cecbHBZNRCGvOKKeOGGbJA,29.99,29.99,0.00,USD,19.99
PUiE6r_vT_OZQEPEL_WMzg,29.99,29.99,0.00,USD,19.99
LxUwX60mQ6SlfrCmJQqUiw,29.99,29.99,0.00,USD,19.99
ciauIvTSRtq-LKT0MQzyTw,29.99,29.99,0.00,USD,19.99
ieEB8wH2Tr6nA7x4KYph7g,29.99,29.99,0.00,USD,19.99
fouguViPS_-52pOqgrHU9g,29.99,29.99,0.00,USD,19.99
NP855crvR3yPNVOtUVlfcw,22.7924,22.7924,0.00,GBP,18.99
dL_Ksx46QjWLt-EUOQUxoA,29.99,29.99,0.00,USD,18.3
UYbXwj7ZSHi40CNZw7G33Q,29.99,29.99,0.00,USD,9.99
V3XZTebpQDqibCP1s1ddkA,40.7864,40.7864,0.00,CAD,25.21
lsBHlSTmT22YfxT5vOFMLw,29.99,29.99,0.00,USD,18.84
mMqBXUm1TTuut-tfciPtdA,29.99,29.99,0.00,USD,19.99
N0a3KTAzThCIERdkFDVdvQ,29.99,29.99,0.00,USD,19.99
oXy2tDY-Th-y2CteaZeTZw,29.99,29.99,0.00,USD,0.99
Wvq-sO1hSumd5oXNtJxVFA,29.99,29.99,0.00,USD,0.99
DBQ3uqGqQLWFhDrtAJ9LWQ,29.99,29.99,0.00,USD,19.99
y_1JNIq_Rr-Vbu-TMJAfdQ,29.99,29.99,0.00,USD,18.73
KsS7oS1HRRyXytCSiIJORA,29.99,29.99,0.00,USD,19.99
LEuU92GDQ62QNcyaCPkTIA,29.99,29.99,0.00,USD,6.99
DOWk-D2FRQ2SlaioCKcx_A,29.99,29.99,0.00,USD,18.86
34IYOAPzRgqcf-CtGtNykg,29.99,29.99,0.00,USD,19.99
iYBqfdTNSfeoM4HFnwCnxg,29.99,29.99,0.00,USD,19.99
IN4zjwmRTliSRPXd1hWlHA,29.99,29.99,0.00,USD,19.99
XbgdotzDS2y1u5hBOrAmdg,29.99,29.99,0.00,USD,19.99
cyrSkeUiQY2A0o0tBhkTjw,44.6851,44.6851,0.00,AUD,16.99
vpmxUKMlR1eyOYOnDHpJLQ,29.99,29.99,0.00,USD,19.99
KzXg13KPRxm59jhWtq8tpg,44.6851,44.6851,0.00,AUD,22.99
yMEfQVhpRBmXU3xVwR4LgA,29.99,29.99,0.00,USD,19.99
93ESUMI4SVGOUBHjiuWFeA,29.99,29.99,0.00,USD,9.99
oeSi41o4QD2uRzVL-vJ9Tw,40.7864,40.7864,0.00,CAD,38
5Q1-wDYvSSGHZNaBAjZYDQ,29.99,29.99,0.00,USD,18.47
hCn5QlygSLyL_1Zdy6QOZA,29.99,29.99,0.00,USD,19.99
8Yjo52QxTzelSbkIIM_Cgw,29.99,29.99,0.00,USD,19.99
pUI5IjCkT6-ewGEKnv0Dyw,29.99,29.99,0.00,USD,18.81
RBjC7wekTkitQoLtQQ8vLQ,29.99,29.99,0.00,USD,19.99
xHwJjQXJRMqbOqSdhdySvw,29.99,29.99,0.00,USD,18.75
h-VgNn25SPqSxKQkrIEhpg,29.99,29.99,0.00,USD,19.99
7MXsGvOWQmqEG2mxrovhng,29.99,29.99,0.00,USD,18.58
Zk0C3x1MSSSUCkV0UCGo8w,29.99,29.99,0.00,USD,18.86
-Ihy-ku7SR6MmoPkx4e5oQ,29.99,29.99,0.00,USD,18.98
aWzZ1NebQkSByfNPrWeL8w,29.99,29.99,0.00,USD,19.99
iTsZjp1FTtqei0-xDP4JHg,29.99,29.99,0.00,USD,19.99
llAViAdKSDqoRTofUlBc4Q,29.99,29.99,0.00,USD,18.81
6BoJkt4GS1-_00jeBYoE7w,26.991,26.991,0.00,EUR,1.6048
CCanhyTuSk6Lc5ZByECfOw,29.99,29.99,0.00,USD,19.99
Xzs9UKSkTDuOonYgpsi-gA,29.99,29.99,0.00,USD,18.51
_2OvVrjOQcKgeSwz30WK5w,40.7864,40.7864,0.00,CAD,27.61
JSN-v7BeS9W8CiA3KfGpcA,22.7924,22.7924,0.00,GBP,19.99
OgAhV6n2S6GIYfqWe8bMkA,29.99,29.99,0.00,USD,18.47
Sj7dp71HSNCGInuLZN4P6w,29.99,29.99,0.00,USD,19.99
B9RxwrzCQhOcRWVod2veqQ,29.99,29.99,0.00,USD,18.43
p5D0z1CNQDm-m35IAqYadg,29.99,29.99,0.00,USD,6.99
MxAE08EqQFaiilf6szYfew,29.99,29.99,0.00,USD,9.99
1RAm_rNKQnWnv82sSmxqkg,22.7924,22.7924,0.00,GBP,17.99
jsX1gnfhQPq31jzzToSFgQ,26.991,26.991,0.00,EUR,25.99
VcwWsoQ0SFyBm04mJlPaeA,29.99,29.99,0.00,USD,18.81
VjJ1i8BpQqWgV50kMeq-yg,29.99,29.99,0.00,USD,19.99
yjhheEm4SrmKnWGKdNLicg,29.99,29.99,0.00,USD,18.68
86o6V4cDQNervcMDix5dKQ,29.99,29.99,0.00,USD,19.99
HeU6Y3s0RqynV9XttvdaiQ,29.99,29.99,0.00,USD,19.99
TfMqwWgiSXWQDznch0DSZg,29.99,29.99,0.00,USD,19.99
N_mKFRKoQ1O5Y5LnJ9XrbQ,29.99,29.99,0.00,USD,18.68
UYgbQYJQT4uaLMueTxo0pg,29.99,29.99,0.00,USD,18.47
IQOshsn3QHizMbsWxovC_g,29.99,29.99,0.00,USD,0.99
nPz0lavjS6aWlIQBBQnp4g,29.99,29.99,0.00,USD,9.99
EYd8fYIbS6ypJm2BxqH8kQ,29.99,29.99,0.00,USD,18.68
QSmSJZNhSCaalsHsO62gEg,29.99,29.99,0.00,USD,18.81
VsZkW6UuTkuE0LwWypjyeg,26.991,26.991,0.00,EUR,11.99
NTh9W6OQQfeW-upX9IdkSQ,39.2869,39.2869,0.00,SGD,29.99
4rjZ6iMXRPmlPn5gHY7Vbg,29.99,29.99,0.00,USD,19.99
7VrexPAQQ8KufGud7w-R0A,22.7924,22.7924,0.00,GBP,18.99
80tgIwomQ2-9iLRKbKN-Zg,29.99,29.99,0.00,USD,19.99
5gi-MEtRTfyHDzk66298gw,29.99,29.99,0.00,USD,18.75
okoIwm8tR9mOqhqO6Jf3Dw,29.99,29.99,0.00,USD,19.99
pKPJ-yfrTfyFYvBQn1WUDA,29.99,29.99,0.00,USD,18.68
V7yAV4LDSIy1ZvXMvAskog,29.99,29.99,0.00,USD,19.99
8wu0EdEgSgu_KJYrT4_yUA,29.99,29.99,0.00,USD,19.99
sujB4g93Rx6MuKt3_7s5UQ,29.99,29.99,0.00,USD,19.99
pl4ptLW2RWmd8VuoyuRK1Q,29.99,29.99,0.00,USD,18.86
Bvd3ES1KSjmyPmROGvBevg,29.99,29.99,0.00,USD,18.68
j_1Dr8GCTSm6NLaJEqz65w,29.99,29.99,0.00,USD,19.99
9WB30f1GQIKQmZW0xAp-zA,29.99,29.99,0.00,USD,19.99
HiWgcVZbS8asuiF5Q9IK8w,29.99,29.99,0.00,USD,19.99
OWHCpl_yRgaHnMqTHYcb7w,29.99,29.99,0.00,USD,19.99
StOzm1i3QwKEwHP_8QYimg,29.99,29.99,0.00,USD,19.99
uHRxGZVQTAyL2PxVHtA08A,29.99,29.99,0.00,USD,18.36
NSHAXas8RaOk6n-LWfYGrg,29.99,29.99,0.00,USD,19.99
f_rSDPumTR2PzTW1CyRzqw,29.99,29.99,0.00,USD,19.99
YfkoNnFbRs60l9EAMPNztA,29.99,29.99,0.00,USD,18.47
t81jRGxSSTealmykJG-wOQ,29.99,29.99,0.00,USD,9.99
2xGpFmZmQtKoi21zsu0zQA,29.99,29.99,0.00,USD,18.73
0HobVzVTQ--4SaDALEBcpg,29.99,29.99,0.00,USD,9.99
HSZja1LCRqS415TcwT-yQQ,29.99,29.99,0.00,USD,19.99
QEzaZDsBQO29v6PVcAyLEQ,29.99,29.99,0.00,USD,18.27
MWFwBrQ2Q_K65ME_6wIj4A,40.7864,40.7864,0.00,CAD,25.99
1YzRvGTPQZajhVg1g14rCg,29.99,29.99,0.00,USD,0.99
_FBUgxStT36cZTACT7JLrg,29.99,29.99,0.00,USD,19.99
eyuFcR6OSnKq0XntOomWlg,29.99,29.99,0.00,USD,19.99
f5tMZjwVRP-0XOaQtmK_dQ,29.99,29.99,0.00,USD,19.99
DnuAim2ERW6C-PXXAIaNig,29.99,29.99,0.00,USD,19.99
1QrO7w_7QJuxl4gF997RXA,40.7864,40.7864,0.00,CAD,25.99
NIitgzNfQlSAN27JUWkh4Q,29.99,29.99,0.00,USD,19.99
J3zGEj_SQ9-T_q05OqmuLg,29.99,29.99,0.00,USD,9.99
RzebLUG0QRWnvinfBAm9AQ,29.99,29.99,0.00,USD,19.99
GDoKMn02ScqhjojqDyVjvQ,29.99,29.99,0.00,USD,19.99
PMFE7SjjSiuTy84_1-IHug,29.99,29.99,0.00,USD,19.99
aOTuh6qTQ9eh-cqyws6_gg,29.99,29.99,0.00,USD,18.73
dnJjqQ3gQO24z3WTZ1pkDw,29.99,29.99,0.00,USD,19.99
4REcxAaVSKCPbENZz18H_g,29.99,29.99,0.00,USD,19.99
ygfHvbL3QCCIgzJufTM6VQ,29.99,29.99,0.00,USD,0.99
wjMyhDWlRqurQzgiZNww4g,29.99,29.99,0.00,USD,18.47
1iYH_zuJSvOYGlFSZo5Omg,29.99,29.99,0.00,USD,0.99
wnRDXUH7RcGUPkvYN3fiYg,29.99,29.99,0.00,USD,19.99
2M5UxviIRSqDHNIE74Wgjg,29.99,29.99,0.00,USD,19.99
OPS7q-IyRWCIksoN5ztTnQ,29.99,29.99,0.00,USD,18.07
BGvHruz_TfmPr4OtzTePMQ,29.99,29.99,0.00,USD,9.99
5A_GI3PKRZaELCkgssK93A,29.99,29.99,0.00,USD,19.99
f7sbkqZPQbK3vawBNs53DA,29.99,29.99,0.00,USD,18.49
qRwdmJJLQHmM8ZL_HGlWEQ,44.6851,44.6851,0.00,AUD,31.99
w6XNxso9S0-XVsXreO6suA,29.99,29.99,0.00,USD,19.99
K1bdgf6IRAmGxv70v-SiMg,29.99,29.99,0.00,USD,19.99
sXkEIsDtT9qv4mkCUSTeVQ,29.99,29.99,0.00,USD,19.99
AuLmeKxhTyeUX6BcBtI9wQ,29.99,29.99,0.00,USD,18.86
C_t8SSPJSeWfAiqoxBKBYA,22.7924,22.7924,0.00,GBP,0.99
Ed6LsZB7S_-5iqnU1u1IEA,29.99,29.99,0.00,USD,19.99
3krrr5oiTiS4EvEQpuhENA,29.99,29.99,0.00,USD,19.99
qwigEdPhQjK_WUjZfbxngg,22.7924,22.7924,0.00,GBP,22.98
p3yVWlr7RlmKUrDyQSR9Kw,29.99,29.99,0.00,USD,9.99
0h2nMwOOQpCd53Z6LU5y3w,29.99,29.99,0.00,USD,18.81
bH-gC17CTd2h4hpYlFiTsA,29.99,29.99,0.00,USD,18.44
fxSxtW9iSxak6l7AuyDbhA,29.99,29.99,0.00,USD,19.99
N4mB-RtTTwC8VseF8VrNIA,29.99,29.99,0.00,USD,18.75
TIUsC83JSNW_HvJflXTWzA,29.99,29.99,0.00,USD,19.99
xqcHRtEnTymtJSMOBqtinw,29.99,29.99,0.00,USD,18.64
9UngAyBTTDWCN1Rfc2nigg,29.99,29.99,0.00,USD,19.99
O9ezzaPHSKKgZzwAGn1_pA,29.99,29.99,0.00,USD,0.99
feuf6i3JTfOQhkQQtGjRwg,29.99,29.99,0.00,USD,18.68
VE4qTiKDTJ-x7YX5KrJpfg,29.99,29.99,0.00,USD,18.68
y-99oVuzRGqoguWz3ew4Gg,29.99,29.99,0.00,USD,19.99
Mv-1OuWwSZaZXcIcsv--eQ,29.99,29.99,0.00,USD,18.4
M9tIzP5FQrKIndOfq_jzsg,29.99,29.99,0.00,USD,19.99
FZLS0s3_QDylKkHeDKVYfA,29.99,29.99,0.00,USD,19.99
8qu2dsN_T1iIshqyIPkTXg,29.99,29.99,0.00,USD,19.99
1QcTk41DQkSlYApIEBt8fw,29.99,29.99,0.00,USD,18.6
s3d7HFoWQLOe7XmjLZMWsw,29.99,29.99,0.00,USD,19.99
Fv_WogTIQRqezV5eN_GgHg,29.99,29.99,0.00,USD,18.64
5TL1J4e-QxytdsPfdxO19A,26.991,26.991,0.00,EUR,23.99
tU44BWf6S4ioR2BMAIICYQ,29.99,29.99,0.00,USD,19.99
EsDrvXo5Qr-ji7ePH8hKOw,29.99,29.99,0.00,USD,19.99
sZDlXEBZQ8aYiFutT7GzBw,29.99,29.99,0.00,USD,18.47
4JdUcf-IT5CjofTvMhqQGQ,29.99,29.99,0.00,USD,19.99
eJXUktQ7RpOcBZWRsVaqRg,29.99,29.99,0.00,USD,18.75
68SerE3ESkKK9_gB2fQFOg,29.99,29.99,0.00,USD,19.99
02i5Kjz0SLuAe9R9DwHKDw,29.99,29.99,0.00,USD,18.86
RL9LcnucTb-kA08Cronw7g,29.99,29.99,0.00,USD,19.99
urSSBf7CS6Of8YXrDnBLiQ,29.99,29.99,0.00,USD,19.99
HsmptQmGRPKTmTIsRZBlJA,29.99,29.99,0.00,USD,19.99
gPdAVKezRQaMrjpIGK0uDA,29.99,29.99,0.00,USD,19.99
iiZlRHx-Ts-zU3O8B5h0LQ,29.99,29.99,0.00,USD,18.51
7jgGkfINQuytXuxnjpItkg,29.99,29.99,0.00,USD,19.99
fs9vOj0-RTqgDKYQQKdYyA,29.99,29.99,0.00,USD,18.86
hP5sNEtIQdWJ72iiD4tOEQ,29.99,29.99,0.00,USD,19.99
U1lxdvdjQyqtCPRuekYIcQ,29.99,29.99,0.00,USD,18.86
fBjtikIrTa6RKQQ0OATrOw,29.99,29.99,0.00,USD,18.68
uxQqXxVlREOq0vriv5oaeA,40.7864,40.7864,0.00,CAD,28.99
lX4pc3MDTPO53In49GzZxg,29.99,29.99,0.00,USD,18.68
RXMRdKMGTL2Ax4wBzNWPcw,29.99,29.99,0.00,USD,19.99
pFe3yV_sQAOxE1HWqSN48g,26.991,26.991,0.00,EUR,19.99
c-miviSCRheXm69dsPNbuQ,29.99,29.99,0.00,USD,18.86
aCpcw6cUROGVNJo2xs83Hg,29.99,29.99,0.00,USD,19.99
U0EWejKBRZK5-M9gO-3aEQ,29.99,29.99,0.00,USD,19.99
x_dFb-2OTua4bnaBBmwYXw,29.99,29.99,0.00,USD,39
Chs4nlLCQq-SYc6lUlPm2g,29.99,29.99,0.00,USD,19.99
UqKK0j_0SwSpbyTMi7xb9g,29.99,29.99,0.00,USD,18.73
7ri-qUKbRmieQmDj4Wq7wA,29.99,29.99,0.00,USD,19.99
hsIokqGHR3eeknhEefj_6Q,29.99,29.99,0.00,USD,18.86
7NTmcysfTku9vpKCR4gDDg,22.7924,22.7924,0.00,GBP,17.99
3H7qsZejTPWsm2uCwPTohg,29.99,29.99,0.00,USD,18.86
1yinCbxES-aIt_HWrV12-w,40.7864,40.7864,0.00,CAD,26.99
EtIli6hiThCrTcELOpIT9A,29.99,29.99,0.00,USD,19.99
J2N-RTiFSCSd9ml_F3e_vg,29.99,29.99,0.00,USD,19.99
6lJLNlKSRMCnUt6tcqSBEg,29.99,29.99,0.00,USD,0.99
tQppDC5DR8GE-0xgup8ZQA,29.99,29.99,0.00,USD,19.99
LV3WqM5DT8ay0rik_aTPuA,29.99,29.99,0.00,USD,18.68
Wqd6Ox5sSq2Kpi06WjANbw,29.99,29.99,0.00,USD,19.99
2TlmeF4MT6a6y6OqVWlkgg,29.99,29.99,0.00,USD,19.99
8neiivDyT9alCsMUefoN1w,29.99,29.99,0.00,USD,18.6
-l4FVVBFR_GE4PTUWqwMnA,29.99,29.99,0.00,USD,19.99
y99l55kMRdK5A0FCI7pdgg,29.99,29.99,0.00,USD,19.99
S9n1vH2_TR-DCLlWC-GTrw,29.99,29.99,0.00,USD,18.75
W3fu3yaUTNGFhwMX2tG-Hw,29.99,29.99,0.00,USD,19.99
2cqq6qLGTpisr00mihYBng,29.99,29.99,0.00,USD,18.86
wzwPh4luTVCfLbOzGEx3Aw,29.99,29.99,0.00,USD,19.99
-_1PZxdOTb2nuDkgdylY2A,29.99,29.99,0.00,USD,19.99
wY036tYBSqKj62zri0WUeA,29.99,29.99,0.00,USD,9.99
qoFwk5FxTsGQwxwBJzrfew,29.99,29.99,0.00,USD,18.64
_VzeyH2kTfyXvzgUipl4XQ,29.99,29.99,0.00,USD,18.68
B2x5o0WmR0ydNmnJ3lBQGw,29.99,29.99,0.00,USD,19.99
avBjGZ7WRyKZ1Xb-cxUqVg,29.99,29.99,0.00,USD,9.99
A1RAbIwLTEKlguclx5aROQ,29.99,29.99,0.00,USD,19.99
XtlO-M9RT5eCLtKFEFTTvA,29.99,29.99,0.00,USD,19.99
SqQsJCSLTx22ysKJyxdICQ,29.99,29.99,0.00,USD,19.99
12Oy-bHdTaCJapOqTycqiw,22.7924,22.7924,0.00,GBP,7.99
N4Ojx-AGQWahmJ1eP0yujg,29.99,29.99,0.00,USD,19.99
FWdk1yXUTX6Hnyg4I2GWqQ,25.54389253,25.54389253,0.00,CHF,20.99
bB4ZGONKSyurElY21zSxpQ,29.99,29.99,0.00,USD,0.99
Hun7zuurTmS9787-9Tah-w,29.99,29.99,0.00,USD,18.64
Ml8PPZ6sTYK5BhsOm3F60A,29.99,29.99,0.00,USD,19.99
tW1IJF2oQNmOFARyDgBqOg,29.99,29.99,0.00,USD,19.99
v8qq8XvPQ86hlM2yciIsww,29.99,29.99,0.00,USD,19.99
-ANxKbqCStm-T154Besqpw,29.99,29.99,0.00,USD,9.99
TioExWkzQI-ibyverUth6w,22.7924,22.7924,0.00,GBP,14.99
HuV05sAsQ4mjdd4MGC4Z9w,29.99,29.99,0.00,USD,19.99
NKw5O8VxQFKNwMQgr31jEw,29.99,29.99,0.00,USD,6.99
hxdJxJomRxuaUe0haxa32g,29.99,29.99,0.00,USD,19.99
zKjjW3MBQymU7_fOmtp_pQ,22.7924,22.7924,0.00,GBP,21.99
RgbW2wbkQ5KoY99jqfTyUA,26.991,26.991,0.00,EUR,23.99
J9HdLt2XRxem1oZZcE_cPw,29.99,29.99,0.00,USD,19.99
-wOSONIqT2G6-mWSsXZ8rw,29.99,29.99,0.00,USD,19.99
2mST2f4WSLe4EgACipL_nQ,29.99,29.99,0.00,USD,18.47
VorXikYDSdyhwi_13f--Kw,29.99,29.99,0.00,USD,18.62
dg3wKG5QRrS7eUEYMcJdLA,29.99,29.99,0.00,USD,19.99
o74m0aRuRVmTwgcjt3f7Jw,29.99,29.99,0.00,USD,19.99
_dSg_JwRSuCr6lzIfAenhA,29.99,29.99,0.00,USD,19.99
n-VMRL6CRjWsHVvSuDiCsQ,29.99,29.99,0.00,USD,18.35
hbl1tEKaRWKHKYpdTSVokQ,40.7864,40.7864,0.00,CAD,24.99
vS1Bu5FIRnSW2kXss-Zptg,29.99,29.99,0.00,USD,18.86
33C5NXfnSrelers96g9A-A,29.99,29.99,0.00,USD,18.86
sOI-S2BHS2WezacTO03OIQ,29.99,29.99,0.00,USD,19.99
gyBFwaK2QVGXW9Lx0yQ6xw,29.99,29.99,0.00,USD,19.99
6cgmkeIpQZODh5gdPCph4A,40.7864,40.7864,0.00,CAD,28.99
YfIVNaBtS1WggXCtxcUIKA,29.99,29.99,0.00,USD,9.99
1Kzwr7sAQba5JmtdqP6jMA,29.99,29.99,0.00,USD,9.99
-SfFD95tTwqU172azPry5A,29.99,29.99,0.00,USD,19.99
75E6p4lYT_K8_sR6Sj_wfg,29.99,29.99,0.00,USD,19.99
mGNDWwSbQhu4hAB_7PjSpA,29.99,29.99,0.00,USD,19.99
2EGFBpc5Sxq5CRnPT3jptw,29.99,29.99,0.00,USD,0.99
48XEVzthSzePsJ67hZyG6A,29.99,29.99,0.00,USD,19.99
ciaz20Z2STG8snla6Yjn4w,40.7864,40.7864,0.00,CAD,25.99
zYaaCwDOQnGxLEeW11GA1g,29.99,29.99,0.00,USD,18.64
NCUImI_IQo-kAM_3ytUzHg,29.99,29.99,0.00,USD,19.99
QLtLfxcUSIC0BInU5gnOGQ,29.99,29.99,0.00,USD,19.99
ypfeHbwuR3iVFUUQs7ynPQ,29.99,29.99,0.00,USD,18.47
UU_Zg01WQR2OIXP10cuKBw,29.99,29.99,0.00,USD,19.99
KG7dJ8AXTYqzNEQLOP93Hw,29.99,29.99,0.00,USD,18.64
yP2HdogsTH2qQj-N6fdVug,29.99,29.99,0.00,USD,19.99
OmxGb_qSRi-h5lwo7ZO1mA,29.99,29.99,0.00,USD,19.99
3ltdj1R7RqW2pPcnXhq4kA,29.99,29.99,0.00,USD,19.99
QBIcNYuBQ4-fnXg1CjGr1Q,29.99,29.99,0.00,USD,9.99
u65SZsBqQQuTbkugqfQmKA,29.99,29.99,0.00,USD,0.99
GYaKeaUgSZKjf5HvXDlFjA,29.99,29.99,0.00,USD,19.13
6ME0mJrKQES6rhNMQ34-qA,29.99,29.99,0.00,USD,9.99
nwJ1aYDKQCuYCcWg9XMYSQ,29.99,29.99,0.00,USD,18.51
7lr95brKSoecbqa_pxP0cQ,29.99,29.99,0.00,USD,18.21
7c6Z3io4TJOSEgZ4O7Ak2A,29.99,29.99,0.00,USD,19.99
l2cKVdHwRo25AMMv-52LIw,29.99,29.99,0.00,USD,18.86
QOT_ydjlTy-VorHtsx4RRA,29.99,29.99,0.00,USD,0.99
vtW_yFElS5eEVaM3ZuQXnQ,29.99,29.99,0.00,USD,19.99
iR7valjiTYGc7NLzl5V4Ng,26.991,26.991,0.00,EUR,14.99
aE9RHOlkRQCaDx0TWFlFpw,44.6851,44.6851,0.00,AUD,23.99
i1idq92_Qxa8rQ6F1FBpoQ,29.99,29.99,0.00,USD,0.99
I2Xpb-ISRoWO0o_T-UbRcg,29.99,29.99,0.00,USD,18.47
S_wyVA13Q52lDqve1DDiag,29.99,29.99,0.00,USD,19.99
I-8V5fM5SVubO5bhAY4lVw,29.99,29.99,0.00,USD,18.68
NoGZlfuRQcy9nHtavI4saA,29.99,29.99,0.00,USD,0.99
ZNUphOzIQjCFtjJUWFjswA,29.99,29.99,0.00,USD,6.99
olN53NQrTM2hJ2jETcNiVA,308.5971,308.5971,0.00,SEK,180.99
2Yk2xcYVTKioCj63LPCrNw,29.99,29.99,0.00,USD,19.99
CXzsOLzMRQy4l0iOstubnA,29.99,29.99,0.00,USD,18.86
